STN---;YEARMODA;TEMP;DEWP;VISIB;;WDSP;;MXSPD;GUST;MAX;MIN;PRCP;SNDP;FRSHTT
85360;20100309;46,5;38,2;6,4;24;9,4;24;15;999,9;55.4*;41.0*;99,99;999,9;10000
85360;20100310;51;40,3;6,3;24;4,8;24;8,9;999,9;59.0*;44.6*;0.00I;999,9;0
85360;20100311;51,8;38,8;6,4;24;4,9;24;9,9;999,9;60.8*;46.4*;0.00I;999,9;0
85360;20100312;51,2;36,6;6,4;24;8;24;15,9;18,1;59.0*;44.6*;0.00I;999,9;0
85360;20100313;52,2;42,1;6,5;24;8,1;24;15;999,9;60.8*;46.4*;0.00I;999,9;0
85360;20100314;52,8;40,6;6,2;24;7,7;24;13;999,9;60.8*;46.4*;0.00I;999,9;0
85360;20100315;54,9;37,5;6,2;24;5,9;24;8,9;999,9;64.4*;44.6*;0.00I;999,9;0
85360;20100316;55,8;42,4;6,2;24;4,4;24;8,9;15;62.6*;48.2*;0.00I;999,9;0
85360;20100317;57,7;50,2;6,3;24;5,3;24;11,1;999,9;66.2*;48.2*;0.00I;999,9;0
85360;20100318;61,2;56,1;6,7;24;6,3;24;11,1;999,9;66.2*;57.2*;99,99;999,9;10000
85360;20100319;62,1;59;5,5;24;8,7;24;14;999,9;68.0*;57.2*;99,99;999,9;10000
85360;20100320;63;59,9;6;24;8,3;24;15;26;66.2*;60.8*;99,99;999,9;10000
85360;20100321;60,8;56;5,6;24;6,9;24;19;999,9;68.0*;55.4*;99,99;999,9;110000
85360;20100322;58,2;51,6;6,7;24;4,9;24;8,9;999,9;66.2*;53.6*;0.00I;999,9;0
85360;20100323;61;53,2;6,6;24;4,9;24;11,1;999,9;71.6*;53.6*;0.00I;999,9;0
85360;20100324;59;50,5;6,7;24;9,5;24;15;25,1;64.4*;57.2*;99,99;999,9;10000
85360;20100325;55,3;47;6,9;24;13,5;24;21;33;59.0*;51.8*;99,99;999,9;10000
85360;20100326;56,2;47,5;7;24;9,3;24;15,9;22,9;60.8*;51.8*;99,99;999,9;10000
85360;20100327;57,3;48,9;6,9;24;4,1;24;9,9;999,9;64.4*;51.8*;99,99;999,9;10000
85360;20100328;57,7;47,9;6,6;24;5,3;24;12;999,9;66.2*;51.8*;0.00I;999,9;0
85360;20100329;59,6;52,9;6,9;24;12,9;24;22;32,1;64.4*;55.4*;99,99;999,9;10000
85360;20100330;55,6;44,4;7;24;9,4;24;15,9;21;60.8*;51.8*;99,99;999,9;10000
85360;20100331;55;46,1;6,8;24;7,2;24;14;19;60.8*;51.8*;99,99;999,9;10000
85360;20100401;54,4;42,6;7;24;6,7;24;13;19;60.8*;48.2*;0.00I;999,9;0
85360;20100402;55,2;45,4;6,9;24;4,8;24;9,9;999,9;62.6*;48.2*;0.00I;999,9;0
85360;20100403;55,1;47,5;7;24;9,2;24;16,9;999,9;59.0*;50.0*;99,99;999,9;10000
85360;20100404;54,3;42;6,5;24;9,8;24;16,9;999,9;62.6*;44.6*;0.00I;999,9;0
85360;20100405;59,8;41,9;6,2;24;7,9;24;12;999,9;71.6*;50.0*;0.00I;999,9;0
85360;20100406;59,7;46,5;6,4;24;6,5;24;15;999,9;68.0*;53.6*;0.00I;999,9;0
85360;20100407;60,4;49,3;6,6;24;9,8;24;15,9;20;69.8*;53.6*;0.00I;999,9;0
85360;20100408;63,6;44,8;6,2;24;8;24;12;999,9;73.4*;55.4*;0.00I;999,9;0
85360;20100409;65,7;43,7;6,2;24;9,1;24;13;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20100410;65,2;45,2;6,2;24;8,6;22;13;999,9;73.4*;55.4*;0.00I;999,9;0
85360;20100411;65,6;45,9;6,4;24;7,4;24;11,1;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20100412;65,1;46,9;6,5;24;4,3;24;11,1;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20100413;59,2;51,7;5,8;24;5,6;24;9,9;999,9;68.0*;55.4*;99,99;999,9;10000
85360;20100414;60,5;57,9;6,2;24;9;24;15,9;28,9;66.2*;55.4*;99,99;999,9;10000
85360;20100415;62,3;56,4;6,8;24;12,2;24;16,9;28;68.0*;57.2*;99,99;999,9;10010
85360;20100416;60,4;56,2;6,6;24;11,3;24;15,9;26;64.4*;57.2*;99,99;999,9;10000
85360;20100417;60,8;55,3;7;24;8;24;14;999,9;68.0*;55.4*;99,99;999,9;10000
85360;20100418;60,3;56,2;6,9;24;6,3;24;12;999,9;66.2*;55.4*;99,99;999,9;10000
85360;20100419;61;56,6;5,8;24;5,4;24;8,9;999,9;66.2*;57.2*;0.00I;999,9;100000
85360;20100420;65,2;56,7;6,6;24;5,4;24;13;999,9;75.2*;59.0*;99,99;999,9;10000
85360;20100421;64,4;59;6,6;24;5,8;24;11,1;999,9;69.8*;59.0*;99,99;999,9;110010
85360;20100422;62,7;58,7;6,7;24;5,6;24;14;999,9;68.0*;59.0*;99,99;999,9;10010
85360;20100423;63,1;55,8;6,9;24;4,6;24;13;999,9;69.8*;59.0*;0.00I;999,9;0
85360;20100424;63,1;56,1;6,4;24;4,3;24;11,1;999,9;69.8*;57.2*;0.00I;999,9;0
85360;20100425;67,9;57,6;6,8;24;7,8;24;15;999,9;80.6*;59.0*;0.00I;999,9;0
85360;20100426;70,7;55,4;6,6;24;5,5;24;14;999,9;84.2*;59.0*;0.00I;999,9;0
85360;20100427;75,6;57,8;6,3;24;6,4;24;8,9;999,9;86.0*;66.2*;0.00I;999,9;0
85360;20100428;74,4;57,6;6,2;24;6,3;24;12;999,9;84.2*;68.0*;0.00I;999,9;0
85360;20100429;65,8;56,5;6,8;24;9;24;13;999,9;71.6*;59.0*;0.00I;999,9;0
85360;20100430;61,9;51,7;6,9;24;9,7;24;16,9;19;68.0*;59.0*;0.00I;999,9;0
85360;20100501;63,7;55,2;6,7;24;9,7;24;16,9;999,9;69.8*;59.0*;99,99;999,9;10000
85360;20100502;61,5;50,4;7;24;15,4;24;25,1;999,9;68.0*;55.4*;0.00I;999,9;0
85360;20100503;60;46,6;7;24;20,5;24;29,9;35;66.2*;55.4*;0.00I;999,9;0
85360;20100504;57,6;41;6,5;24;14,5;24;20;999,9;66.2*;50.0*;0.00I;999,9;0
85360;20100505;57,7;41,1;6,2;24;8,2;24;13;999,9;66.2*;51.8*;0.00I;999,9;0
85360;20100506;59,4;46,2;6,7;24;5,2;24;12;999,9;69.8*;51.8*;0.00I;999,9;0
85360;20100507;59,1;51,4;6,9;24;9,7;24;13;999,9;62.6*;55.4*;99,99;999,9;10000
85360;20100508;60;56,1;6;24;7,6;24;15;25,1;62.6*;59.0*;99,99;999,9;10000
85360;20100509;61,1;53,3;6,5;24;8,3;24;16,9;999,9;66.2*;57.2*;99,99;999,9;10000
85360;20100510;59,5;46,7;6,9;24;5,7;24;11,1;999,9;64.4*;55.4*;0.00I;999,9;0
85360;20100511;59,3;49,9;6,9;24;7,6;24;14;999,9;66.2*;53.6*;99,99;999,9;10000
85360;20100512;57,5;46,4;6,9;24;8,1;24;13;999,9;64.4*;51.8*;99,99;999,9;10000
85360;20100513;57,2;45,1;6,9;24;9,7;24;19;23,9;62.6*;51.8*;99,99;999,9;10000
85360;20100514;58,2;49,7;6,8;24;9,6;24;15,9;21;66.2*;53.6*;99,99;999,9;10000
85360;20100515;59,3;47,3;6,9;24;11,2;24;19;999,9;64.4*;55.4*;0.00I;999,9;0
85360;20100516;61,7;49,2;6,5;24;10,8;24;15;999,9;71.6*;53.6*;0.00I;999,9;0
85360;20100517;67,3;49;6,2;24;8,4;24;15,9;19;80.6*;55.4*;0.00I;999,9;0
85360;20100518;72,9;50,6;6,2;24;8,4;24;16,9;999,9;86.0*;60.8*;0.00I;999,9;0
85360;20100519;77,6;50,6;6,2;24;8,1;24;12;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20100520;79,6;52,7;6,2;24;9,3;24;12;999,9;87.8*;71.6*;0.00I;999,9;0
85360;20100521;78,7;53,4;6,2;24;7,8;24;9,9;999,9;89.6*;68.0*;0.00I;999,9;0
85360;20100522;75,5;54,2;6,3;24;5,7;24;9,9;999,9;86.0*;68.0*;0.00I;999,9;0
85360;20100523;67,9;59,2;6,5;24;8,2;24;15;23,9;73.4*;62.6*;0.00I;999,9;0
85360;20100524;65,8;55,8;7;24;10,5;24;18,1;28,9;69.8*;62.6*;99,99;999,9;10000
85360;20100525;64,5;59,1;6,9;24;10,6;24;15;22,9;68.0*;62.6*;99,99;999,9;10000
85360;20100526;64,8;56,5;7;24;5,2;24;11,1;999,9;71.6*;59.0*;0.00I;999,9;0
85360;20100527;65,2;54,6;7;24;8,7;24;14;999,9;71.6*;60.8*;0.00I;999,9;0
85360;20100528;65,2;55,1;7;24;9,9;24;16,9;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20100529;66,3;57,3;6,9;24;9,2;24;16,9;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20100530;70,5;59,3;6,5;24;11,4;24;19;999,9;82.4*;60.8*;0.00I;999,9;0
85360;20100531;75,4;62,2;6,4;24;7,2;24;14;999,9;91.4*;62.6*;0.00I;999,9;100000
85360;20100601;77,5;60,6;6,2;24;8,7;24;16,9;999,9;91.4*;68.0*;0.00I;999,9;0
85360;20100602;74,4;59,9;6,2;24;4,3;24;9,9;999,9;82.4*;68.0*;0.00I;999,9;0
85360;20100603;70,7;58,8;6,5;24;7,1;24;16,9;999,9;84.2*;62.6*;0.00I;999,9;0
85360;20100604;69,2;58,7;6,7;24;10,4;24;15;20;78.8*;60.8*;0.00I;999,9;0
85360;20100605;67,1;55,8;7;24;11,9;24;16,9;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20100606;67;55,3;7;24;12,2;24;18,1;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20100607;67,6;57,3;7;24;10,4;24;15;999,9;75.2*;62.6*;0.00I;999,9;0
85360;20100608;65;57,4;6,8;24;8,1;24;11,1;999,9;69.8*;60.8*;99,99;999,9;10000
85360;20100609;64,5;58,5;6,2;24;11,7;24;16,9;999,9;68.0*;60.8*;99,99;999,9;10000
85360;20100610;62,9;54;6,9;24;9,7;24;13;999,9;68.0*;59.0*;99,99;999,9;10000
85360;20100611;65,8;56,4;7;24;9,9;24;15;25,1;75.2*;60.8*;99,99;999,9;10000
85360;20100612;65;56;7;24;10,7;24;16,9;999,9;69.8*;60.8*;99,99;999,9;10000
85360;20100613;69,2;57,1;6,9;24;12,1;24;21;999,9;78.8*;60.8*;0.00I;999,9;0
85360;20100614;67,3;56,8;6,8;24;13,5;24;21;29,9;75.2*;62.6*;0.00I;999,9;0
85360;20100615;67,5;52,1;6,3;24;16,1;24;23,9;30,9;75.2*;59.0*;0.00I;999,9;0
85360;20100616;68,5;53;6,4;24;10,6;24;15,9;999,9;77.0*;59.0*;0.00I;999,9;0
85360;20100617;65,8;52;6,4;24;11,7;24;19;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20100618;64,2;54,2;7;24;13,5;24;18,1;23,9;69.8*;60.8*;0.00I;999,9;0
85360;20100619;65,1;56,2;7;24;14,4;24;22,9;32,1;71.6*;60.8*;0.00I;999,9;0
85360;20100620;66,3;57;7;24;16,1;24;20;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20100621;71,6;54;6,5;24;10,5;24;15,9;999,9;84.2*;60.8*;0.00I;999,9;0
85360;20100622;72;54,7;6,3;24;9;24;15,9;999,9;84.2*;62.6*;0.00I;999,9;0
85360;20100623;69,3;58,3;6,7;24;9,9;24;14;20;82.4*;60.8*;0.00I;999,9;0
85360;20100624;68,6;58,6;6,4;24;6,5;24;11,1;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20100625;69;60;6;24;4,9;24;11,1;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20100626;72,1;61,6;6,3;24;7,5;24;15;999,9;87.8*;62.6*;0.00I;999,9;0
85360;20100627;70,2;62,3;5,9;24;9,9;24;13;999,9;80.6*;62.6*;0.00I;999,9;0
85360;20100628;72,1;63,5;6,3;24;8;24;14;999,9;82.4*;62.6*;0.00I;999,9;0
85360;20100629;76,5;58,5;6,4;24;9,3;24;18,1;999,9;91.4*;66.2*;0.00I;999,9;0
85360;20100630;75,7;61,1;6,4;24;7,7;24;15;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20100701;72,1;58,7;6,3;24;10,1;24;16,9;999,9;82.4*;62.6*;0.00I;999,9;0
85360;20100702;70,3;62,4;7;24;10,5;24;19;999,9;82.4*;62.6*;0.00I;999,9;0
85360;20100703;70,5;62,2;6,9;24;12,8;24;19;999,9;78.8*;64.4*;0.00I;999,9;0
85360;20100704;82,6;59,9;6,2;24;11,2;24;22;999,9;98.6*;68.0*;0.00I;999,9;0
85360;20100705;88,7;55,8;6,3;24;10;24;21;999,9;104.0*;75.2*;0.00I;999,9;0
85360;20100706;86,5;56;6,2;24;7,9;24;15;999,9;96.8*;77.0*;0.00I;999,9;0
85360;20100707;81,4;60,6;6,4;24;8,1;24;16,9;999,9;91.4*;73.4*;99,99;999,9;10000
85360;20100708;75,5;64,2;6,4;24;6,6;24;15,9;999,9;86.0*;66.2*;0.00I;999,9;0
85360;20100709;72,9;61,2;6,8;24;11,6;24;15,9;21;84.2*;64.4*;0.00I;999,9;0
85360;20100710;73,7;58;6,6;24;13,3;24;19;23,9;87.8*;64.4*;0.00I;999,9;0
85360;20100711;72,1;60,6;6,9;24;12,4;24;19;22;84.2*;64.4*;0.00I;999,9;0
85360;20100712;70;60,2;7;24;11,2;24;15,9;999,9;78.8*;64.4*;0.00I;999,9;0
85360;20100713;71,2;62,1;7;24;9,5;24;14;999,9;77.0*;66.2*;99,99;999,9;10000
85360;20100714;69,9;57,4;6,9;24;11,7;24;16,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20100715;67,9;56,8;6,9;24;12,3;24;22;999,9;77.0*;60.8*;0.00I;999,9;0
85360;20100716;71,6;62,3;6,9;24;12,7;24;18,1;27;80.6*;64.4*;0.00I;999,9;0
85360;20100717;72;55,7;6,4;24;12,7;24;16,9;999,9;84.2*;62.6*;0.00I;999,9;0
85360;20100718;73,1;60,8;6,8;24;9,8;24;20;999,9;87.8*;64.4*;0.00I;999,9;0
85360;20100719;70,1;60,7;6,9;24;11,5;24;16,9;27;80.6*;64.4*;0.00I;999,9;0
85360;20100720;70,3;62,2;7;24;17,9;24;23,9;29,9;77.0*;64.4*;0.00I;999,9;0
85360;20100721;70,9;59,1;6,8;24;12,2;24;19;22;78.8*;64.4*;0.00I;999,9;0
85360;20100722;68,1;56;6,9;24;16,4;24;23,9;30,9;77.0*;62.6*;0.00I;999,9;0
85360;20100723;72,9;55,3;6,3;24;14,2;24;20;999,9;86.0*;62.6*;0.00I;999,9;0
85360;20100724;79,8;52,8;6,2;24;10;24;19;999,9;95.0*;68.0*;0.00I;999,9;0
85360;20100725;84,6;46,2;6,2;24;7,4;24;15,9;999,9;100.4*;69.8*;0.00I;999,9;0
85360;20100726;89,2;43,7;6,2;24;8,5;24;15,9;999,9;102.2*;77.0*;0.00I;999,9;0
85360;20100727;84,7;58,2;6,1;24;8,1;24;19;999,9;100.4*;73.4*;0.00I;999,9;0
85360;20100728;82,8;61;6,2;24;7,3;24;13;999,9;93.2*;75.2*;0.00I;999,9;0
85360;20100729;85;55,6;6,2;24;7,9;24;19;999,9;96.8*;71.6*;0.00I;999,9;0
85360;20100730;76,7;62,2;6,5;24;6,2;24;15;999,9;93.2*;66.2*;0.00I;999,9;0
85360;20100731;71,3;63,4;6,1;24;5,6;24;12;14;84.2*;62.6*;0.00I;999,9;0
85360;20100801;70,7;62,5;6,7;24;11,6;24;22;999,9;78.8*;64.4*;0.00I;999,9;0
85360;20100802;69,9;59,7;7;24;15,7;24;23,9;999,9;78.8*;62.6*;0.00I;999,9;0
85360;20100803;78;57,9;6,2;24;9;24;21;999,9;95.0*;66.2*;0.00I;999,9;0
85360;20100804;79,8;57,2;6,2;24;12;24;22,9;34;93.2*;69.8*;0.00I;999,9;0
85360;20100805;73,9;57,1;6,4;24;14;24;18,1;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20100806;80,8;51,4;6,2;24;6,7;24;12;999,9;98.6*;66.2*;0.00I;999,9;0
85360;20100807;83,5;51,2;6,2;24;5,4;24;15;999,9;91.4*;71.6*;0.00I;999,9;0
85360;20100808;82,1;58,7;6,3;24;4,8;24;12;999,9;89.6*;73.4*;99,99;999,9;10000
85360;20100809;87,6;57,9;6,2;24;6;24;12;15,9;102.2*;75.2*;0.00I;999,9;0
85360;20100810;90,8;52,8;6,2;24;4,3;24;11,1;999,9;100.4*;80.6*;0.00I;999,9;0
85360;20100811;87,1;34,8;6,2;24;8,7;24;19;999,9;98.6*;75.2*;0.00I;999,9;0
85360;20100812;71,5;61,5;6,8;24;14,2;24;22,9;999,9;78.8*;66.2*;0.00I;999,9;0
85360;20100813;73;57,3;6,4;24;15,9;24;23,9;29,9;86.0*;64.4*;0.00I;999,9;0
85360;20100814;76,1;51,3;6,2;24;9,6;24;18,1;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20100815;77,5;50,9;6,2;24;6,8;24;15;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20100816;71,3;58,2;6,4;24;7,4;24;13;999,9;82.4*;62.6*;0.00I;999,9;0
85360;20100817;72,4;59,4;6,3;24;5,4;24;12;999,9;84.2*;64.4*;0.00I;999,9;0
85360;20100818;70,6;63,2;6,9;24;12,8;24;21;999,9;78.8*;64.4*;0.00I;999,9;0
85360;20100819;71,7;64,1;7;24;11,3;24;15,9;999,9;82.4*;66.2*;0.00I;999,9;0
85360;20100820;75,5;61,6;6,5;24;6,5;24;13;999,9;91.4*;64.4*;0.00I;999,9;0
85360;20100821;78,1;61,2;6,3;24;7,2;24;18,1;999,9;93.2*;69.8*;0.00I;999,9;0
85360;20100822;73,2;62,1;6,6;24;9,5;24;14;999,9;84.2*;66.2*;0.00I;999,9;0
85360;20100823;70,3;64,8;6,4;24;8,5;24;14;999,9;75.2*;68.0*;99,99;999,9;10000
85360;20100824;74,1;57,7;6,6;24;8,1;24;15;999,9;87.8*;64.4*;0.00I;999,9;0
85360;20100825;80,3;57,1;6,2;24;5,5;24;11,1;999,9;96.8*;68.0*;0.00I;999,9;0
85360;20100826;78;61,8;6,2;24;6,1;24;14;999,9;87.8*;69.8*;0.00I;999,9;0
85360;20100827;75,8;62,5;6,6;24;8,7;24;16,9;999,9;86.0*;69.8*;0.00I;999,9;0
85360;20100828;74,4;57,4;6,2;24;11,5;24;21;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20100829;81,3;56,2;6,3;24;9,1;24;16,9;999,9;98.6*;68.0*;0.00I;999,9;0
85360;20100830;87,7;47,4;6,2;24;6,5;24;15;999,9;102.2*;73.4*;0.00I;999,9;0
85360;20100831;80,3;56,7;6,2;24;5,7;24;11,1;999,9;86.0*;69.8*;0.00I;999,9;0
85360;20100901;73,5;62,5;7;24;7,7;24;14;20;82.4*;66.2*;0.00I;999,9;0
85360;20100902;73;62,5;6,8;24;10,7;24;18,1;999,9;82.4*;66.2*;0.00I;999,9;0
85360;20100903;73,7;63;6,5;24;9,4;24;18,1;999,9;87.8*;66.2*;0.00I;999,9;0
85360;20100904;73,5;63,7;6,6;24;8;24;14;999,9;86.0*;66.2*;0.00I;999,9;0
85360;20100905;73,3;62,9;6,6;24;9,5;24;15;22;84.2*;66.2*;0.00I;999,9;0
85360;20100906;72,1;63,6;6,9;24;7,6;24;13;15,9;80.6*;66.2*;0.00I;999,9;0
85360;20100907;69,9;62,2;7;24;9,3;24;16,9;999,9;75.2*;66.2*;99,99;999,9;10000
85360;20100908;69,9;58,3;7;24;7,3;24;15,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20100909;71;60,4;6,5;24;7,4;24;18,1;999,9;82.4*;64.4*;0.00I;999,9;0
85360;20100910;74,9;52,5;6,2;24;5,9;24;15,9;999,9;91.4*;64.4*;0.00I;999,9;0
85360;20100911;75,9;57,3;6,2;24;7,6;24;19;999,9;89.6*;68.0*;0.00I;999,9;0
85360;20100912;76,5;57;6,2;24;4,9;24;8,9;15,9;87.8*;68.0*;0.00I;999,9;0
85360;20100913;77,5;64,4;6,4;24;5,7;24;14;999,9;89.6*;68.0*;0.00I;999,9;0
85360;20100914;78,9;64,3;6;24;3,7;24;8,9;999,9;89.6*;69.8*;0.00I;999,9;0
85360;20100915;72,3;62,8;6,6;24;6,6;24;15,9;999,9;75.2*;68.0*;99,99;999,9;10000
85360;20100916;71,6;63,4;6,9;24;7,3;24;16,9;999,9;82.4*;66.2*;0.00I;999,9;10
85360;20100917;68,6;61;6,9;24;9,5;24;16,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20100918;69,8;61,4;6,9;22;5,3;22;13;19;78.8*;64.4*;0.00I;999,9;0
85360;20100919;71,7;58;6,4;24;6,1;24;15;999,9;86.0*;62.6*;0.00I;999,9;0
85360;20100920;70,4;59,1;6,6;24;6,7;24;14;999,9;78.8*;64.4*;0.00I;999,9;0
85360;20100921;69,4;57,7;6,5;24;5,4;24;9,9;999,9;78.8*;62.6*;0.00I;999,9;0
85360;20100922;69,5;57,9;6,4;24;5,6;24;13;999,9;75.2*;64.4*;0.00I;999,9;0
85360;20100923;69,1;61,9;6,9;24;5,1;24;11,1;999,9;73.4*;66.2*;99,99;999,9;10010
85360;20100924;68,8;61,2;6,9;24;7,1;24;19;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20100925;65,9;54;6,7;24;12,2;24;16,9;999,9;71.6*;62.6*;0.00I;999,9;0
85360;20100926;67,5;55,6;6,6;24;12,7;24;18,1;999,9;75.2*;62.6*;0.00I;999,9;0
85360;20100927;65,9;54,5;6,8;24;10,9;24;15,9;25,1;73.4*;60.8*;0.00I;999,9;0
85360;20100928;67,3;56,1;6,9;24;6,4;24;14;999,9;77.0*;59.0*;0.00I;999,9;0
85360;20100929;68,2;58,6;6,8;24;6,7;24;13;999,9;77.0*;62.6*;0.00I;999,9;0
85360;20100930;66,7;54,4;6,9;24;12,5;24;20;999,9;73.4*;62.6*;0.00I;999,9;0
85360;20101001;66,1;55,7;6,9;24;7,2;24;11,1;21;75.2*;60.8*;0.00I;999,9;0
85360;20101002;66,1;58,3;6,8;24;6,4;24;13;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20101003;67,2;62,8;5,9;24;14,3;24;23,9;41;69.8*;64.4*;99,99;999,9;10000
85360;20101004;65,5;55,1;6,7;24;7,6;24;14;999,9;71.6*;60.8*;99,99;999,9;10000
85360;20101005;64,5;56,8;6,7;24;4,3;24;9,9;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20101006;66,4;63,1;6;24;4,6;24;7;999,9;71.6*;62.6*;99,99;999,9;10000
85360;20101007;68,1;64,1;5,3;24;9;24;16,9;32,1;75.2*;64.4*;99,99;999,9;110000
85360;20101008;66,4;65,2;5,4;24;12,4;24;22;33;69.8*;59.0*;99,99;999,9;10010
85360;20101009;62,5;57,9;6,7;24;6,3;24;12;999,9;68.0*;59.0*;99,99;999,9;10000
85360;20101010;62,9;57,9;6,9;24;4,5;24;11,1;999,9;71.6*;57.2*;99,99;999,9;10000
85360;20101011;63,9;57,1;6,9;24;10,4;24;16,9;999,9;69.8*;59.0*;0.00I;999,9;0
85360;20101012;65,5;60;6,6;24;4,3;24;11,1;999,9;73.4*;59.0*;0.00I;999,9;0
85360;20101013;65,7;60,4;5,8;24;4,3;24;9,9;999,9;75.2*;60.8*;0.00I;999,9;100000
85360;20101014;66,3;60,5;6,7;24;4,6;24;12;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20101015;64,3;56,4;7;24;4,9;24;8,9;999,9;69.8*;60.8*;0.00I;999,9;0
85360;20101016;63,4;56,2;5,1;24;4,5;24;8,9;999,9;69.8*;57.2*;0.00I;999,9;100000
85360;20101017;63,9;51,4;6;24;5,8;24;9,9;999,9;71.6*;57.2*;0.00I;999,9;100000
85360;20101018;62,8;45,8;6,2;24;5,4;24;9,9;999,9;73.4*;57.2*;0.00I;999,9;0
85360;20101019;62,4;43,5;6,2;24;5,4;24;9,9;999,9;73.4*;55.4*;0.00I;999,9;0
85360;20101020;63,3;46,6;6,2;24;3,2;24;7;999,9;75.2*;53.6*;0.00I;999,9;0
85360;20101021;61,7;50,1;6,2;24;3,1;24;8,9;999,9;71.6*;53.6*;0.00I;999,9;0
85360;20101022;61,6;55,5;4,3;24;3,5;24;8,9;999,9;69.8*;55.4*;0.00I;999,9;100000
85360;20101023;63,5;54,5;6,6;24;9,3;24;18,1;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20101024;64,2;56;7;24;10,1;24;21;25,1;71.6*;59.0*;0.00I;999,9;0
85360;20101025;65,2;59,4;6,7;24;11,2;24;20;999,9;69.8*;60.8*;99,99;999,9;10000
85360;20101026;62,8;44,7;6,2;24;5,9;24;9,9;999,9;73.4*;57.2*;0.00I;999,9;0
85360;20101027;62,4;47,7;6,2;24;3,5;24;6;999,9;69.8*;55.4*;0.00I;999,9;0
85360;20101028;63;51,7;6,3;24;4,9;24;9,9;999,9;69.8*;57.2*;0.00I;999,9;0
85360;20101029;62,9;57,6;6,5;24;9,7;24;15;26;66.2*;57.2*;99,99;999,9;10010
85360;20101030;61,2;57,7;5,7;24;11;24;19;27;64.4*;59.0*;99,99;999,9;10000
85360;20101031;60,3;52,5;6,8;24;16;24;22,9;36,9;64.4*;57.2*;99,99;999,9;10000
85360;20101101;60;51,6;6,9;24;12,5;24;18,1;26;64.4*;57.2*;0.00I;999,9;0
85360;20101102;61,3;53,5;6,5;24;12,7;24;16,9;999,9;68.0*;57.2*;0.00I;999,9;0
85360;20101103;63,6;56,9;6,4;24;5,9;24;12;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20101104;65,5;55,8;6,2;24;5,4;24;8,9;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20101105;66,6;55,2;6,2;24;5,6;24;8,9;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20101106;63,4;55,9;6,1;24;4,6;24;12;14;73.4*;57.2*;0.00I;999,9;0
85360;20101107;60,2;52,5;7;24;9,3;24;18,1;999,9;64.4*;57.2*;99,99;999,9;10000
85360;20101108;59,1;54,2;6;24;10,2;24;19;29,9;62.6*;55.4*;99,99;999,9;10000
85360;20101109;60;52,3;6,2;24;14,7;24;22;37,9;62.6*;57.2*;99,99;999,9;10000
85360;20101110;58,7;51;6,9;24;7,3;24;13;999,9;64.4*;53.6*;99,99;999,9;10000
85360;20101111;58,5;52,6;6,8;24;3,4;24;8;999,9;64.4*;51.8*;0.00I;999,9;0
85360;20101112;61;53,8;7;24;3,1;24;8;999,9;66.2*;55.4*;0.00I;999,9;0
85360;20101113;63,1;55,6;6,9;24;7,2;24;14;26;66.2*;60.8*;99,99;999,9;10000
85360;20101114;58,9;51,4;6,5;24;9,2;24;20;28;64.4*;53.6*;99,99;999,9;10000
85360;20101115;55,2;45,4;6,8;24;5,7;24;12;999,9;60.8*;50.0*;99,99;999,9;10000
85360;20101116;53;47,1;5,4;24;3,2;24;11,1;999,9;59.0*;46.4*;99,99;999,9;110000
85360;20101117;59;51,2;6;24;11,8;24;18,1;28;62.6*;55.4*;99,99;999,9;10000
85360;20101118;57,3;48,6;7;24;3,2;24;6;999,9;62.6*;51.8*;0.00I;999,9;0
85360;20101119;57,4;55,4;4,6;24;4,9;24;13;999,9;62.6*;51.8*;99,99;999,9;10000
85360;20101120;59,2;51,7;6,4;24;11;24;16,9;999,9;62.6*;55.4*;99,99;999,9;10000
85360;20101121;56,3;49,4;6,9;24;8,1;24;14;999,9;60.8*;53.6*;99,99;999,9;10000
